instant,date,season,year,month,hours,holiday,one_week,category_day,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,total_count,status,time_category
7422,2011-11-10,Winter,2011,Nov,20,0,Thursday,Weekday,Misty,0.36,0.3333,62.0,0.2836,8,160,168,Rendah,Malam
7423,2011-11-10,Winter,2011,Nov,21,0,Thursday,Weekday,Clear,0.36,0.3333,56.99999999999999,0.2537,6,130,136,Rendah,Malam
7424,2011-11-10,Winter,2011,Nov,22,0,Thursday,Weekday,Clear,0.36,0.3333,53.0,0.2836,5,84,89,Rendah,Malam
7425,2011-11-10,Winter,2011,Nov,23,0,Thursday,Weekday,Misty,0.34,0.3333,56.99999999999999,0.1642,9,73,82,Rendah,Malam
7426,2011-11-11,Winter,2011,Nov,0,1,Friday,Weekday,Clear,0.34,0.3182,53.0,0.2537,10,56,66,Rendah,Dini Hari
7427,2011-11-11,Winter,2011,Nov,1,1,Friday,Weekday,Clear,0.32,0.303,56.99999999999999,0.3284,3,16,19,Rendah,Dini Hari
7428,2011-11-11,Winter,2011,Nov,2,1,Friday,Weekday,Clear,0.32,0.2879,56.99999999999999,0.2836,1,10,11,Rendah,Dini Hari
7429,2011-11-11,Winter,2011,Nov,3,1,Friday,Weekday,Clear,0.3,0.2879,61.0,0.194,0,6,6,Rendah,Dini Hari
7430,2011-11-11,Winter,2011,Nov,4,1,Friday,Weekday,Clear,0.3,0.2879,61.0,0.194,0,8,8,Rendah,Dini Hari
7431,2011-11-11,Winter,2011,Nov,5,1,Friday,Weekday,Clear,0.3,0.2879,49.0,0.2537,0,13,13,Rendah,Dini Hari
7432,2011-11-11,Winter,2011,Nov,6,1,Friday,Weekday,Clear,0.28,0.2576,45.0,0.3284,0,46,46,Rendah,Pagi
7433,2011-11-11,Winter,2011,Nov,7,1,Friday,Weekday,Clear,0.28,0.2727,45.0,0.2537,5,116,121,Rendah,Pagi
7434,2011-11-11,Winter,2011,Nov,8,1,Friday,Weekday,Clear,0.3,0.2727,42.0,0.3582,9,249,258,Tinggi,Pagi
7435,2011-11-11,Winter,2011,Nov,9,1,Friday,Weekday,Clear,0.32,0.2879,45.0,0.4478,15,186,201,Tinggi,Pagi
7436,2011-11-11,Winter,2011,Nov,10,1,Friday,Weekday,Clear,0.32,0.2727,42.0,0.5522,38,162,200,Tinggi,Pagi
7437,2011-11-11,Winter,2011,Nov,11,1,Friday,Weekday,Clear,0.34,0.2879,42.0,0.4925,20,150,170,Rendah,Pagi
7438,2011-11-11,Winter,2011,Nov,12,1,Friday,Weekday,Clear,0.34,0.2879,42.0,0.4627,41,198,239,Tinggi,Siang
7439,2011-11-11,Winter,2011,Nov,13,1,Friday,Weekday,Clear,0.38,0.3939,37.0,0.5522,57,179,236,Tinggi,Siang
7440,2011-11-11,Winter,2011,Nov,14,1,Friday,Weekday,Clear,0.38,0.3939,37.0,0.4627,64,183,247,Tinggi,Siang
7441,2011-11-11,Winter,2011,Nov,15,1,Friday,Weekday,Clear,0.36,0.3333,37.0,0.4179,29,187,216,Tinggi,Siang
7442,2011-11-11,Winter,2011,Nov,16,1,Friday,Weekday,Clear,0.36,0.3333,34.0,0.3284,49,189,238,Tinggi,Siang
7443,2011-11-11,Winter,2011,Nov,17,1,Friday,Weekday,Clear,0.34,0.303,39.0,0.3284,24,286,310,Tinggi,Siang
7444,2011-11-11,Winter,2011,Nov,18,1,Friday,Weekday,Clear,0.34,0.3182,39.0,0.2537,23,185,208,Tinggi,Malam
7445,2011-11-11,Winter,2011,Nov,19,1,Friday,Weekday,Clear,0.32,0.3182,39.0,0.1642,17,182,199,Tinggi,Malam
7446,2011-11-11,Winter,2011,Nov,20,1,Friday,Weekday,Clear,0.32,0.3182,39.0,0.194,12,97,109,Rendah,Malam
7447,2011-11-11,Winter,2011,Nov,21,1,Friday,Weekday,Clear,0.3,0.303,45.0,0.1642,4,79,83,Rendah,Malam
7448,2011-11-11,Winter,2011,Nov,22,1,Friday,Weekday,Clear,0.32,0.3182,39.0,0.194,13,78,91,Rendah,Malam
7449,2011-11-11,Winter,2011,Nov,23,1,Friday,Weekday,Clear,0.3,0.3182,45.0,0.0896,6,67,73,Rendah,Malam
7450,2011-11-12,Winter,2011,Nov,0,0,Saturday,Weekend,Clear,0.24,0.2424,60.0,0.1343,12,52,64,Rendah,Dini Hari
7451,2011-11-12,Winter,2011,Nov,1,0,Saturday,Weekend,Clear,0.24,0.2424,60.0,0.1343,9,45,54,Rendah,Dini Hari
7452,2011-11-12,Winter,2011,Nov,2,0,Saturday,Weekend,Clear,0.24,0.2576,65.0,0.0896,7,39,46,Rendah,Dini Hari
7453,2011-11-12,Winter,2011,Nov,3,0,Saturday,Weekend,Clear,0.24,0.2424,70.0,0.1343,4,13,17,Rendah,Dini Hari
7454,2011-11-12,Winter,2011,Nov,4,0,Saturday,Weekend,Clear,0.2,0.2121,80.0,0.1343,0,7,7,Rendah,Dini Hari
7455,2011-11-12,Winter,2011,Nov,5,0,Saturday,Weekend,Clear,0.22,0.2576,75.0,0.0896,1,3,4,Rendah,Dini Hari
7456,2011-11-12,Winter,2011,Nov,6,0,Saturday,Weekend,Clear,0.22,0.2273,75.0,0.1642,0,7,7,Rendah,Pagi
7457,2011-11-12,Winter,2011,Nov,7,0,Saturday,Weekend,Clear,0.22,0.2273,75.0,0.194,3,24,27,Rendah,Pagi
7458,2011-11-12,Winter,2011,Nov,8,0,Saturday,Weekend,Clear,0.26,0.2576,70.0,0.194,14,87,101,Rendah,Pagi
7459,2011-11-12,Winter,2011,Nov,9,0,Saturday,Weekend,Clear,0.3,0.303,61.0,0.1642,18,142,160,Rendah,Pagi
7460,2011-11-12,Winter,2011,Nov,10,0,Saturday,Weekend,Clear,0.34,0.3182,61.0,0.2836,62,170,232,Tinggi,Pagi
7461,2011-11-12,Winter,2011,Nov,11,0,Saturday,Weekend,Clear,0.38,0.3939,54.0,0.2836,102,213,315,Tinggi,Pagi
7462,2011-11-12,Winter,2011,Nov,12,0,Saturday,Weekend,Clear,0.44,0.4394,44.0,0.2836,142,224,366,Tinggi,Siang
7463,2011-11-12,Winter,2011,Nov,13,0,Saturday,Weekend,Clear,0.48,0.4697,36.0,0.2836,128,225,353,Tinggi,Siang
7464,2011-11-12,Winter,2011,Nov,14,0,Saturday,Weekend,Clear,0.5,0.4848,36.0,0.2985,191,244,435,Tinggi,Siang
7465,2011-11-12,Winter,2011,Nov,15,0,Saturday,Weekend,Clear,0.52,0.5,28.999999999999996,0.2836,165,221,386,Tinggi,Siang
7466,2011-11-12,Winter,2011,Nov,16,0,Saturday,Weekend,Clear,0.52,0.5,32.0,0.2537,137,224,361,Tinggi,Siang
7467,2011-11-12,Winter,2011,Nov,17,0,Saturday,Weekend,Clear,0.5,0.4848,34.0,0.2537,92,193,285,Tinggi,Siang
7468,2011-11-12,Winter,2011,Nov,18,0,Saturday,Weekend,Clear,0.42,0.4242,57.99999999999999,0.194,53,150,203,Tinggi,Malam
7469,2011-11-12,Winter,2011,Nov,19,0,Saturday,Weekend,Clear,0.42,0.4242,50.0,0.2537,32,139,171,Rendah,Malam
7470,2011-11-12,Winter,2011,Nov,20,0,Saturday,Weekend,Clear,0.42,0.4242,50.0,0.2836,31,101,132,Rendah,Malam
7471,2011-11-12,Winter,2011,Nov,21,0,Saturday,Weekend,Clear,0.42,0.4242,47.0,0.2836,19,103,122,Rendah,Malam
7472,2011-11-12,Winter,2011,Nov,22,0,Saturday,Weekend,Clear,0.42,0.4242,47.0,0.2537,30,88,118,Rendah,Malam
7473,2011-11-12,Winter,2011,Nov,23,0,Saturday,Weekend,Clear,0.4,0.4091,57.99999999999999,0.1642,23,78,101,Rendah,Malam
7474,2011-11-13,Winter,2011,Nov,0,0,Sunday,Weekend,Misty,0.4,0.4091,57.99999999999999,0.194,12,61,73,Rendah,Dini Hari
7475,2011-11-13,Winter,2011,Nov,1,0,Sunday,Weekend,Misty,0.36,0.3485,66.0,0.194,13,58,71,Rendah,Dini Hari
7476,2011-11-13,Winter,2011,Nov,2,0,Sunday,Weekend,Clear,0.36,0.3636,56.99999999999999,0.1045,9,48,57,Rendah,Dini Hari
7477,2011-11-13,Winter,2011,Nov,3,0,Sunday,Weekend,Misty,0.36,0.3485,62.0,0.1343,8,20,28,Rendah,Dini Hari
7478,2011-11-13,Winter,2011,Nov,4,0,Sunday,Weekend,Misty,0.36,0.3485,62.0,0.1343,1,5,6,Rendah,Dini Hari
7479,2011-11-13,Winter,2011,Nov,5,0,Sunday,Weekend,Clear,0.34,0.3333,61.0,0.1642,2,3,5,Rendah,Dini Hari
7480,2011-11-13,Winter,2011,Nov,6,0,Sunday,Weekend,Clear,0.34,0.3333,66.0,0.1343,5,18,23,Rendah,Pagi
7481,2011-11-13,Winter,2011,Nov,7,0,Sunday,Weekend,Clear,0.34,0.3182,66.0,0.2239,13,30,43,Rendah,Pagi
7482,2011-11-13,Winter,2011,Nov,8,0,Sunday,Weekend,Clear,0.34,0.3485,66.0,0.0896,24,55,79,Rendah,Pagi
7483,2011-11-13,Winter,2011,Nov,9,0,Sunday,Weekend,Clear,0.4,0.4091,54.0,0.2836,38,97,135,Rendah,Pagi
7484,2011-11-13,Winter,2011,Nov,10,0,Sunday,Weekend,Clear,0.44,0.4394,44.0,0.3284,63,178,241,Tinggi,Pagi
7485,2011-11-13,Winter,2011,Nov,11,0,Sunday,Weekend,Clear,0.46,0.4545,40.0,0.4179,108,187,295,Tinggi,Pagi
7486,2011-11-13,Winter,2011,Nov,12,0,Sunday,Weekend,Misty,0.52,0.5,28.999999999999996,0.4179,112,242,354,Tinggi,Siang
7487,2011-11-13,Winter,2011,Nov,13,0,Sunday,Weekend,Misty,0.52,0.5,28.999999999999996,0.4179,105,234,339,Tinggi,Siang
7488,2011-11-13,Winter,2011,Nov,14,0,Sunday,Weekend,Misty,0.54,0.5152,28.000000000000004,0.4925,108,263,371,Tinggi,Siang
7489,2011-11-13,Winter,2011,Nov,15,0,Sunday,Weekend,Misty,0.5,0.4848,42.0,0.3284,89,221,310,Tinggi,Siang
7490,2011-11-13,Winter,2011,Nov,16,0,Sunday,Weekend,Misty,0.54,0.5152,28.000000000000004,0.3881,93,226,319,Tinggi,Siang
7491,2011-11-13,Winter,2011,Nov,17,0,Sunday,Weekend,Clear,0.52,0.5,27.0,0.3284,44,187,231,Tinggi,Siang
7492,2011-11-13,Winter,2011,Nov,18,0,Sunday,Weekend,Clear,0.52,0.5,27.0,0.3284,35,155,190,Tinggi,Malam
7493,2011-11-13,Winter,2011,Nov,19,0,Sunday,Weekend,Clear,0.5,0.4848,28.999999999999996,0.3582,36,121,157,Rendah,Malam
7494,2011-11-13,Winter,2011,Nov,20,0,Sunday,Weekend,Clear,0.5,0.4848,31.0,0.3582,24,115,139,Rendah,Malam
7495,2011-11-13,Winter,2011,Nov,21,0,Sunday,Weekend,Clear,0.48,0.4697,36.0,0.2537,19,76,95,Rendah,Malam
7496,2011-11-13,Winter,2011,Nov,22,0,Sunday,Weekend,Clear,0.48,0.4697,41.0,0.3881,25,64,89,Rendah,Malam
7497,2011-11-13,Winter,2011,Nov,23,0,Sunday,Weekend,Clear,0.46,0.4545,51.0,0.2985,18,49,67,Rendah,Malam
7498,2011-11-14,Winter,2011,Nov,0,0,Monday,Weekday,Clear,0.46,0.4545,59.0,0.2836,8,22,30,Rendah,Dini Hari
7499,2011-11-14,Winter,2011,Nov,1,0,Monday,Weekday,Clear,0.46,0.4545,63.0,0.2985,5,6,11,Rendah,Dini Hari
7500,2011-11-14,Winter,2011,Nov,2,0,Monday,Weekday,Clear,0.46,0.4545,63.0,0.3582,7,10,17,Rendah,Dini Hari
7501,2011-11-14,Winter,2011,Nov,3,0,Monday,Weekday,Clear,0.44,0.4394,67.0,0.2836,4,3,7,Rendah,Dini Hari
7502,2011-11-14,Winter,2011,Nov,4,0,Monday,Weekday,Clear,0.44,0.4394,67.0,0.2239,0,5,5,Rendah,Dini Hari
7503,2011-11-14,Winter,2011,Nov,5,0,Monday,Weekday,Misty,0.44,0.4394,67.0,0.2537,0,19,19,Rendah,Dini Hari
7504,2011-11-14,Winter,2011,Nov,6,0,Monday,Weekday,Misty,0.44,0.4394,72.0,0.2239,10,104,114,Rendah,Pagi
7505,2011-11-14,Winter,2011,Nov,7,0,Monday,Weekday,Clear,0.44,0.4394,72.0,0.2537,11,311,322,Tinggi,Pagi
7506,2011-11-14,Winter,2011,Nov,8,0,Monday,Weekday,Misty,0.46,0.4545,67.0,0.194,27,425,452,Tinggi,Pagi
7507,2011-11-14,Winter,2011,Nov,9,0,Monday,Weekday,Misty,0.48,0.4697,67.0,0.3284,29,204,233,Tinggi,Pagi
7508,2011-11-14,Winter,2011,Nov,10,0,Monday,Weekday,Misty,0.5,0.4848,63.0,0.2836,26,85,111,Rendah,Pagi
7509,2011-11-14,Winter,2011,Nov,11,0,Monday,Weekday,Misty,0.54,0.5152,60.0,0.2836,22,106,128,Rendah,Pagi
7510,2011-11-14,Winter,2011,Nov,12,0,Monday,Weekday,Clear,0.56,0.5303,56.00000000000001,0.2985,36,166,202,Tinggi,Siang
7511,2011-11-14,Winter,2011,Nov,13,0,Monday,Weekday,Clear,0.6,0.6212,49.0,0.3881,50,153,203,Tinggi,Siang
7512,2011-11-14,Winter,2011,Nov,14,0,Monday,Weekday,Clear,0.62,0.6212,46.0,0.4478,47,138,185,Rendah,Siang
7513,2011-11-14,Winter,2011,Nov,15,0,Monday,Weekday,Clear,0.64,0.6212,44.0,0.3284,53,142,195,Tinggi,Siang
7514,2011-11-14,Winter,2011,Nov,16,0,Monday,Weekday,Clear,0.62,0.6212,46.0,0.4179,51,264,315,Tinggi,Siang
7515,2011-11-14,Winter,2011,Nov,17,0,Monday,Weekday,Clear,0.62,0.6212,46.0,0.2537,55,464,519,Tinggi,Siang
7516,2011-11-14,Winter,2011,Nov,18,0,Monday,Weekday,Clear,0.56,0.5303,56.00000000000001,0.2836,29,460,489,Tinggi,Malam
7517,2011-11-14,Winter,2011,Nov,19,0,Monday,Weekday,Clear,0.6,0.6212,53.0,0.2985,28,274,302,Tinggi,Malam
7518,2011-11-14,Winter,2011,Nov,20,0,Monday,Weekday,Clear,0.6,0.6212,53.0,0.3582,30,210,240,Tinggi,Malam
7519,2011-11-14,Winter,2011,Nov,21,0,Monday,Weekday,Clear,0.6,0.6212,53.0,0.3582,37,176,213,Tinggi,Malam
7520,2011-11-14,Winter,2011,Nov,22,0,Monday,Weekday,Clear,0.58,0.5455,56.00000000000001,0.3582,17,96,113,Rendah,Malam
7521,2011-11-14,Winter,2011,Nov,23,0,Monday,Weekday,Clear,0.56,0.5303,64.0,0.2985,13,48,61,Rendah,Malam
7522,2011-11-15,Winter,2011,Nov,0,0,Tuesday,Weekday,Clear,0.56,0.5303,64.0,0.3582,7,15,22,Rendah,Dini Hari
7523,2011-11-15,Winter,2011,Nov,1,0,Tuesday,Weekday,Clear,0.56,0.5303,60.0,0.2985,5,5,10,Rendah,Dini Hari
7524,2011-11-15,Winter,2011,Nov,2,0,Tuesday,Weekday,Clear,0.56,0.5303,64.0,0.2537,7,8,15,Rendah,Dini Hari
7525,2011-11-15,Winter,2011,Nov,3,0,Tuesday,Weekday,Misty,0.54,0.5152,68.0,0.3284,0,4,4,Rendah,Dini Hari
7526,2011-11-15,Winter,2011,Nov,4,0,Tuesday,Weekday,Clear,0.56,0.5303,64.0,0.2985,1,6,7,Rendah,Dini Hari
7527,2011-11-15,Winter,2011,Nov,5,0,Tuesday,Weekday,Clear,0.54,0.5152,68.0,0.2836,2,26,28,Rendah,Dini Hari
7528,2011-11-15,Winter,2011,Nov,6,0,Tuesday,Weekday,Misty,0.56,0.5303,64.0,0.0896,4,104,108,Rendah,Pagi
7529,2011-11-15,Winter,2011,Nov,7,0,Tuesday,Weekday,Misty,0.54,0.5152,68.0,0.1642,21,298,319,Tinggi,Pagi
7530,2011-11-15,Winter,2011,Nov,8,0,Tuesday,Weekday,Misty,0.54,0.5152,68.0,0.1045,27,453,480,Tinggi,Pagi
7531,2011-11-15,Winter,2011,Nov,9,0,Tuesday,Weekday,Misty,0.56,0.5303,64.0,0.0896,26,174,200,Tinggi,Pagi
7532,2011-11-15,Winter,2011,Nov,10,0,Tuesday,Weekday,Misty,0.56,0.5303,64.0,0.2836,23,115,138,Rendah,Pagi
7533,2011-11-15,Winter,2011,Nov,11,0,Tuesday,Weekday,Misty,0.56,0.5303,64.0,0.194,18,116,134,Rendah,Pagi
7534,2011-11-15,Winter,2011,Nov,12,0,Tuesday,Weekday,Misty,0.54,0.5152,68.0,0.0,28,148,176,Rendah,Siang
7535,2011-11-15,Winter,2011,Nov,13,0,Tuesday,Weekday,Light_rainsnow,0.54,0.5152,60.0,0.2239,21,132,153,Rendah,Siang
7536,2011-11-15,Winter,2011,Nov,14,0,Tuesday,Weekday,Misty,0.54,0.5152,60.0,0.2836,27,120,147,Rendah,Siang
7537,2011-11-15,Winter,2011,Nov,15,0,Tuesday,Weekday,Misty,0.54,0.5152,60.0,0.1343,36,155,191,Tinggi,Siang
7538,2011-11-15,Winter,2011,Nov,16,0,Tuesday,Weekday,Misty,0.52,0.5,68.0,0.1343,31,240,271,Tinggi,Siang
7539,2011-11-15,Winter,2011,Nov,17,0,Tuesday,Weekday,Misty,0.5,0.4848,72.0,0.194,29,422,451,Tinggi,Siang
7540,2011-11-15,Winter,2011,Nov,18,0,Tuesday,Weekday,Misty,0.5,0.4848,72.0,0.2836,27,414,441,Tinggi,Malam
7541,2011-11-15,Winter,2011,Nov,19,0,Tuesday,Weekday,Misty,0.5,0.4848,72.0,0.3582,27,259,286,Tinggi,Malam
7542,2011-11-15,Winter,2011,Nov,20,0,Tuesday,Weekday,Misty,0.48,0.4697,82.0,0.1343,26,212,238,Tinggi,Malam
7543,2011-11-15,Winter,2011,Nov,21,0,Tuesday,Weekday,Misty,0.5,0.4848,77.0,0.0896,23,145,168,Rendah,Malam
7544,2011-11-15,Winter,2011,Nov,22,0,Tuesday,Weekday,Misty,0.46,0.4545,88.0,0.1045,19,109,128,Rendah,Malam
7545,2011-11-15,Winter,2011,Nov,23,0,Tuesday,Weekday,Misty,0.46,0.4545,94.0,0.1045,14,66,80,Rendah,Malam
7546,2011-11-16,Winter,2011,Nov,0,0,Wednesday,Weekday,Misty,0.46,0.4545,94.0,0.0,5,26,31,Rendah,Dini Hari
7547,2011-11-16,Winter,2011,Nov,1,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,94.0,0.0896,0,5,5,Rendah,Dini Hari
7548,2011-11-16,Winter,2011,Nov,2,0,Wednesday,Weekday,Misty,0.46,0.4545,94.0,0.1045,4,6,10,Rendah,Dini Hari
7549,2011-11-16,Winter,2011,Nov,3,0,Wednesday,Weekday,Misty,0.46,0.4545,94.0,0.1045,2,3,5,Rendah,Dini Hari
7550,2011-11-16,Winter,2011,Nov,4,0,Wednesday,Weekday,Misty,0.44,0.4394,100.0,0.2239,1,3,4,Rendah,Dini Hari
7551,2011-11-16,Winter,2011,Nov,5,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,94.0,0.1045,0,13,13,Rendah,Dini Hari
7552,2011-11-16,Winter,2011,Nov,6,0,Wednesday,Weekday,Misty,0.46,0.4545,94.0,0.0896,4,52,56,Rendah,Pagi
7553,2011-11-16,Winter,2011,Nov,7,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,94.0,0.0,7,130,137,Rendah,Pagi
7554,2011-11-16,Winter,2011,Nov,8,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,94.0,0.0,9,223,232,Tinggi,Pagi
7555,2011-11-16,Winter,2011,Nov,9,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,94.0,0.0,5,77,82,Rendah,Pagi
7556,2011-11-16,Winter,2011,Nov,10,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,94.0,0.0,4,32,36,Rendah,Pagi
7557,2011-11-16,Winter,2011,Nov,11,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,94.0,0.0896,7,53,60,Rendah,Pagi
7558,2011-11-16,Winter,2011,Nov,12,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,100.0,0.0,5,49,54,Rendah,Siang
7559,2011-11-16,Winter,2011,Nov,13,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,94.0,0.1343,6,52,58,Rendah,Siang
7560,2011-11-16,Winter,2011,Nov,14,0,Wednesday,Weekday,Misty,0.46,0.4545,100.0,0.1343,12,49,61,Rendah,Siang
7561,2011-11-16,Winter,2011,Nov,15,0,Wednesday,Weekday,Light_rainsnow,0.48,0.4697,94.0,0.1045,16,50,66,Rendah,Siang
7562,2011-11-16,Winter,2011,Nov,16,0,Wednesday,Weekday,Light_rainsnow,0.48,0.4697,94.0,0.1045,13,110,123,Rendah,Siang
7563,2011-11-16,Winter,2011,Nov,17,0,Wednesday,Weekday,Misty,0.48,0.4697,88.0,0.194,17,216,233,Tinggi,Siang
7564,2011-11-16,Winter,2011,Nov,18,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,88.0,0.3881,13,176,189,Rendah,Malam
7565,2011-11-16,Winter,2011,Nov,19,0,Wednesday,Weekday,Light_rainsnow,0.46,0.4545,88.0,0.3881,3,108,111,Rendah,Malam
7566,2011-11-16,Winter,2011,Nov,20,0,Wednesday,Weekday,Light_rainsnow,0.44,0.4394,88.0,0.3881,5,94,99,Rendah,Malam
7567,2011-11-16,Winter,2011,Nov,21,0,Wednesday,Weekday,Light_rainsnow,0.44,0.4394,88.0,0.2836,3,72,75,Rendah,Malam
7568,2011-11-16,Winter,2011,Nov,22,0,Wednesday,Weekday,Light_rainsnow,0.42,0.4242,88.0,0.2239,1,45,46,Rendah,Malam
7569,2011-11-16,Winter,2011,Nov,23,0,Wednesday,Weekday,Light_rainsnow,0.42,0.4242,88.0,0.1343,3,28,31,Rendah,Malam
7570,2011-11-17,Winter,2011,Nov,0,0,Thursday,Weekday,Misty,0.42,0.4242,88.0,0.2537,2,22,24,Rendah,Dini Hari
7571,2011-11-17,Winter,2011,Nov,1,0,Thursday,Weekday,Misty,0.42,0.4242,82.0,0.1642,0,5,5,Rendah,Dini Hari
7572,2011-11-17,Winter,2011,Nov,2,0,Thursday,Weekday,Misty,0.42,0.4242,82.0,0.2239,0,5,5,Rendah,Dini Hari
7573,2011-11-17,Winter,2011,Nov,3,0,Thursday,Weekday,Misty,0.42,0.4242,77.0,0.3284,0,3,3,Rendah,Dini Hari
7574,2011-11-17,Winter,2011,Nov,4,0,Thursday,Weekday,Misty,0.4,0.4091,62.0,0.4179,1,3,4,Rendah,Dini Hari
7575,2011-11-17,Winter,2011,Nov,5,0,Thursday,Weekday,Light_rainsnow,0.34,0.303,71.0,0.3284,1,21,22,Rendah,Dini Hari
7576,2011-11-17,Winter,2011,Nov,6,0,Thursday,Weekday,Light_rainsnow,0.36,0.3485,56.99999999999999,0.2239,3,72,75,Rendah,Pagi
7577,2011-11-17,Winter,2011,Nov,7,0,Thursday,Weekday,Light_rainsnow,0.34,0.3182,61.0,0.2836,4,164,168,Rendah,Pagi
7578,2011-11-17,Winter,2011,Nov,8,0,Thursday,Weekday,Light_rainsnow,0.34,0.303,61.0,0.2985,12,343,355,Tinggi,Pagi
7579,2011-11-17,Winter,2011,Nov,9,0,Thursday,Weekday,Misty,0.34,0.303,61.0,0.3284,14,184,198,Tinggi,Pagi
7580,2011-11-17,Winter,2011,Nov,10,0,Thursday,Weekday,Misty,0.34,0.303,61.0,0.3284,7,74,81,Rendah,Pagi
7581,2011-11-17,Winter,2011,Nov,11,0,Thursday,Weekday,Light_rainsnow,0.32,0.303,66.0,0.3284,4,93,97,Rendah,Pagi
7582,2011-11-17,Winter,2011,Nov,12,0,Thursday,Weekday,Misty,0.34,0.303,53.0,0.2985,6,115,121,Rendah,Siang
7583,2011-11-17,Winter,2011,Nov,13,0,Thursday,Weekday,Misty,0.34,0.303,49.0,0.4478,15,109,124,Rendah,Siang
7584,2011-11-17,Winter,2011,Nov,14,0,Thursday,Weekday,Misty,0.34,0.303,49.0,0.3881,5,105,110,Rendah,Siang
7585,2011-11-17,Winter,2011,Nov,15,0,Thursday,Weekday,Misty,0.34,0.303,49.0,0.4478,10,106,116,Rendah,Siang
7586,2011-11-17,Winter,2011,Nov,16,0,Thursday,Weekday,Clear,0.32,0.2879,39.0,0.4179,8,187,195,Tinggi,Siang
7587,2011-11-17,Winter,2011,Nov,17,0,Thursday,Weekday,Clear,0.32,0.2879,42.0,0.3881,20,379,399,Tinggi,Siang
7588,2011-11-17,Winter,2011,Nov,18,0,Thursday,Weekday,Clear,0.32,0.3182,39.0,0.194,9,298,307,Tinggi,Malam
7589,2011-11-17,Winter,2011,Nov,19,0,Thursday,Weekday,Clear,0.3,0.2879,45.0,0.2239,7,210,217,Tinggi,Malam
7590,2011-11-17,Winter,2011,Nov,20,0,Thursday,Weekday,Clear,0.3,0.2879,42.0,0.2836,7,162,169,Rendah,Malam
7591,2011-11-17,Winter,2011,Nov,21,0,Thursday,Weekday,Clear,0.3,0.2879,42.0,0.2537,3,113,116,Rendah,Malam
7592,2011-11-17,Winter,2011,Nov,22,0,Thursday,Weekday,Clear,0.26,0.2424,52.0,0.2537,1,83,84,Rendah,Malam
7593,2011-11-17,Winter,2011,Nov,23,0,Thursday,Weekday,Clear,0.26,0.2576,52.0,0.2239,0,58,58,Rendah,Malam
7594,2011-11-18,Winter,2011,Nov,0,0,Friday,Weekday,Clear,0.26,0.2576,48.0,0.1642,2,28,30,Rendah,Dini Hari
7595,2011-11-18,Winter,2011,Nov,1,0,Friday,Weekday,Clear,0.26,0.2273,44.0,0.3284,0,10,10,Rendah,Dini Hari
7596,2011-11-18,Winter,2011,Nov,2,0,Friday,Weekday,Clear,0.24,0.2273,44.0,0.2239,2,8,10,Rendah,Dini Hari
7597,2011-11-18,Winter,2011,Nov,3,0,Friday,Weekday,Clear,0.24,0.2121,41.0,0.2836,0,2,2,Rendah,Dini Hari
7598,2011-11-18,Winter,2011,Nov,4,0,Friday,Weekday,Clear,0.22,0.2273,44.0,0.1642,0,5,5,Rendah,Dini Hari
7599,2011-11-18,Winter,2011,Nov,5,0,Friday,Weekday,Clear,0.22,0.2273,44.0,0.1343,0,22,22,Rendah,Dini Hari
7600,2011-11-18,Winter,2011,Nov,6,0,Friday,Weekday,Clear,0.22,0.2576,44.0,0.0896,1,70,71,Rendah,Pagi
7601,2011-11-18,Winter,2011,Nov,7,0,Friday,Weekday,Clear,0.22,0.2273,44.0,0.1642,5,211,216,Tinggi,Pagi
7602,2011-11-18,Winter,2011,Nov,8,0,Friday,Weekday,Clear,0.22,0.2273,44.0,0.194,6,369,375,Tinggi,Pagi
7603,2011-11-18,Winter,2011,Nov,9,0,Friday,Weekday,Clear,0.26,0.2576,41.0,0.194,6,207,213,Tinggi,Pagi
7604,2011-11-18,Winter,2011,Nov,10,0,Friday,Weekday,Clear,0.26,0.2424,41.0,0.2836,10,105,115,Rendah,Pagi
7605,2011-11-18,Winter,2011,Nov,11,0,Friday,Weekday,Clear,0.3,0.303,36.0,0.1343,18,122,140,Rendah,Pagi
7606,2011-11-18,Winter,2011,Nov,12,0,Friday,Weekday,Clear,0.32,0.3333,33.0,0.0,22,143,165,Rendah,Siang
7607,2011-11-18,Winter,2011,Nov,13,0,Friday,Weekday,Clear,0.34,0.3182,31.0,0.2239,31,146,177,Rendah,Siang
7608,2011-11-18,Winter,2011,Nov,14,0,Friday,Weekday,Clear,0.34,0.3333,31.0,0.1343,31,123,154,Rendah,Siang
7609,2011-11-18,Winter,2011,Nov,15,0,Friday,Weekday,Clear,0.34,0.3333,28.999999999999996,0.1343,27,151,178,Rendah,Siang
